route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_570,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_570,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_571,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_571,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_572,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_572,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_573,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_573,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_574,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_574,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_575,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_575,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_576,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_576,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_577,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_577,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_578,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_578,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_579,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_579,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_580,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_580,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_581,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_581,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_582,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_582,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_583,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_583,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_584,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_584,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_585,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_585,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_586,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_586,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_587,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_587,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_588,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_588,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_589,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_589,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_590,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_590,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_591,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_591,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_592,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_592,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_593,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_593,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_594,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_594,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_595,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_595,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_596,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_596,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_597,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_597,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_598,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_598,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_599,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_599,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_600,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_600,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_601,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_601,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_602,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_602,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_603,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_603,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_604,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_604,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_605,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_605,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_606,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_606,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_607,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_607,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_608,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_608,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_609,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_609,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_610,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_610,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_611,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_611,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_612,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_612,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_613,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_613,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_614,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_614,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_615,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_615,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_616,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_616,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_617,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_617,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_618,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_618,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_619,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_619,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_620,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_620,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_621,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_621,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_622,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_622,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_623,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_623,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_624,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_624,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_625,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_625,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_626,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_626,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_627,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_627,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_628,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_628,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_629,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_629,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_630,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_630,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_631,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_631,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_632,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_632,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_633,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_633,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_634,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_634,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_635,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_635,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_636,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_636,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_637,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_637,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_638,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_638,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_639,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_639,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_640,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_640,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_641,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_641,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_642,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_642,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_643,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_643,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_644,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_644,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_645,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_645,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_646,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_646,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_647,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_647,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_648,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_648,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_649,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_649,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_650,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_650,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_651,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_651,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_652,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_652,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_653,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_653,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_654,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_654,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_655,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_655,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_656,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_656,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_657,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_657,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_658,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_658,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_659,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_659,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_660,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_660,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_661,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_662,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_663,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_664,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_665,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_666,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_661,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_667,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_662,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_668,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_663,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_669,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_664,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_670,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_665,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_671,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_666,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_672,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_667,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_673,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_668,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_674,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_669,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_675,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_670,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_676,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_671,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_677,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_672,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_678,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_673,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_679,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_674,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_680,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_675,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_681,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_676,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_682,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_677,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_683,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_678,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_684,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_679,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_685,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_680,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_686,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_681,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_687,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_682,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_688,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_683,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_689,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_684,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_690,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_685,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_691,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_686,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_692,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_687,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_693,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_688,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026345,IDAL1LunesViernesCorpus2026345_694,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026345,VUELTAL1LunesViernesCorpus2026345_689,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026346,IDAL1LunesViernesCorpus2026346_695,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026346,VUELTAL1LunesViernesCorpus2026346_690,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026342,IDAL1LunesViernesCorpus2026342_696,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026342,VUELTAL1LunesViernesCorpus2026342_691,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026343,IDAL1LunesViernesCorpus2026343_697,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026343,VUELTAL1LunesViernesCorpus2026343_692,Albolote,,2,1,1,1
L1,L1LunesViernesCorpus2026344,IDAL1LunesViernesCorpus2026344_698,Armilla,,1,0,1,1
L1,L1LunesViernesCorpus2026344,VUELTAL1LunesViernesCorpus2026344_693,Albolote,,2,1,1,1
